"id";"kind";"numfuses"
1957960649;"sing";4
1958173595;"sing";3
1958918906;"sing";3
1959202834;"sing";7
1959806181;"sing";4
1959983636;"sing";1
1960196582;"sing";4
1960267564;"sing";33
1960586983;"sing";1
1960764438;"sing";4
1960799929;"sing";1
1960977384;"sing";7
1961438767;"sing";9
1961580731;"sing";1
1962042114;"sing";1
1962113096;"sing";14
1962219569;"sing";1
1962397024;"sing";2
1962929389;"sing";3
1963213317;"sing";2
1963603718;"sing";3
1963781173;"sing";1
1963994119;"sing";2
1964171574;"sing";3
1964774921;"sing";1
1965449250;"sing";1
1966088088;"sing";2
1966336525;"sing";2
1966372016;"sing";1
1966620453;"sing";1
1966691435;"sing";1
1967010854;"sing";1
1967472237;"sing";1
1967578710;"sing";2
1968856386;"sing";5
1969069332;"sing";3
1969175805;"sing";1
1969956607;"sing";1
1970453481;"sing";4
1970488972;"sing";2
1970843882;"sing";1
1971234283;"sing";2
1971376247;"sing";1
1971553702;"sing";1
1972015085;"sing";9
1972121558;"sing";1
1972157049;"sing";7
1972582941;"sing";4
1972689414;"sing";5
1973221779;"sing";1
1973257270;"sing";1
1973292761;"sing";2
1973363743;"sing";3
1974251018;"sing";2
1974286509;"sing";2
1974605928;"sing";1
1974889856;"sing";2
1974996329;"sing";23
1975102802;"sing";2
1975351239;"sing";1
1975422221;"sing";5
1975812622;"sing";2
1976344987;"sing";2
1976486951;"sing";2
1977445208;"sing";2
1977835609;"sing";2
1978013064;"sing";1
1978048555;"sing";1
1979148776;"sing";1
1979929578;"sing";2
1979965069;"sing";1
1980497434;"sing";2
1980603907;"sing";14
1980674889;"sing";1
1981278236;"sing";1
1981313727;"sing";88
1981526673;"sing";2
1981704128;"sing";6
1981775110;"sing";2
1982059038;"sing";1
1982165511;"sing";1
1982413948;"sing";4
1982626894;"sing";1
1982697876;"sing";1
1982839840;"sing";3
1982946313;"sing";1
1983052786;"sing";8
1983194750;"sing";3
1984046534;"sing";1
1984082025;"sing";17
1985643629;"sing";1
1985750102;"sing";3
1985821084;"sing";1
1986211485;"sing";2
1986353449;"sing";6
1986424431;"sing";3
1986672868;"sing";1
1986814832;"sing";5
1987063269;"sing";1
1987453670;"sing";7
1988163490;"sing";3
1988234472;"sing";1
1988269963;"sing";7
1988624873;"sing";2
1989157238;"sing";5
1989476657;"sing";1
1989654112;"sing";1
1989725094;"sing";1
1990115495;"sing";3
1990150986;"sing";1
1990718842;"sing";5
1991109243;"sing";4
1991251207;"sing";2
1991393171;"sing";1
1991428662;"sing";2
1991606117;"sing";1
1991677099;"sing";22
1991996518;"sing";17
1992457901;"sing";3
1992493392;"sing";1
1993132230;"sing";2
1993167721;"sing";1
1993451649;"sing";9
1993558122;"sing";1
1993664595;"sing";16
1993700086;"sing";1
1994019505;"sing";2
1994125978;"sing";1
1994374415;"sing";1
1994658343;"sing";1
1994729325;"sing";1
1994764816;"sing";2
1994977762;"sing";4
1995048744;"sing";3
1995758564;"sing";13
1996042492;"sing";20
1996468384;"sing";6
1996539366;"sing";4
1996858785;"sing";1
1996929767;"sing";2
1997036240;"sing";9
1998029988;"sing";1
1998065479;"sing";7
1998136461;"sing";1
1998242934;"sing";6
1998313916;"sing";4
1998420389;"sing";1
1998491371;"sing";29
1998988245;"sing";2
1999094718;"sing";1
1999414137;"sing";8
1999449628;"sing";2
1999911011;"sing";8
2000123957;"sing";5
2000407885;"sing";30
2000762795;"sing";2
2001259669;"sing";6
2001295160;"sing";6
2001330651;"sing";2
2001401633;"sing";1
2001437124;"sing";1
2001543597;"sing";1
2001792034;"sing";1
2001827525;"sing";10
2001863016;"sing";3
2002004980;"sing";1
2002182435;"sing";4
2002501854;"sing";3
2002643818;"sing";5
2002714800;"sing";2
2003318147;"sing";4
2003353638;"sing";25
2003815021;"sing";1
2003992476;"sing";2
2004063458;"sing";3
2004808769;"sing";2
2005802517;"sing";1
2006015463;"sing";1
2006086445;"sing";8
2006334882;"sing";2
2006547828;"sing";1
2007044702;"sing";2
2007364121;"sing";18
2007719031;"sing";9
2007896486;"sing";2
2007967468;"sing";1
2008073941;"sing";8
2008286887;"sing";12
2008499833;"sing";9
2008783761;"sing";2
2009387108;"sing";15
2009422599;"sing";10
2009742018;"sing";11
2010700275;"sing";3
2010735766;"sing";1
2011055185;"sing";5
2011161658;"sing";3
2011445586;"sing";30
2011516568;"sing";1
2011694023;"sing";5
2011800496;"sing";3
2011906969;"sing";1
2012048933;"sing";1
2012084424;"sing";7
2012297370;"sing";24
2012439334;"sing";3
2012900717;"sing";1
2012936208;"sing";1
2012971699;"sing";2
2013787992;"sing";1
2014249375;"sing";1
2014462321;"sing";1
2014497812;"sing";2
2014746249;"sing";1
2015030177;"sing";1
2015385087;"sing";3
2015598033;"sing";4
2015633524;"sing";2
2015775488;"sing";1
2015810979;"sing";6
2015917452;"sing";4
2016698254;"sing";2
2016769236;"sing";1
2016911200;"sing";3
2016982182;"sing";1
2017479056;"sing";1
2017692002;"sing";1
2017798475;"sing";1
2018046912;"sing";1
2018082403;"sing";5
2018188876;"sing";3
2018508295;"sing";2
2018721241;"sing";1
2019005169;"sing";1
2019111642;"sing";1
2019360079;"sing";1
2019679498;"sing";1
2019856953;"sing";2
2020069899;"sing";1
2020282845;"sing";3
2020318336;"sing";15
2020779719;"sing";3
2021347575;"sing";1
2021383066;"sing";1
2021489539;"sing";13
2021737976;"sing";8
2022731724;"sing";5
2022873688;"sing";1
2022909179;"sing";1
2023051143;"sing";9
2023193107;"sing";2
2023335071;"sing";8
2023441544;"sing";3
2023760963;"sing";6
2023867436;"sing";3
2024080382;"sing";3
2024435292;"sing";2
2024790202;"sing";2
2025145112;"sing";1
2025429040;"sing";4
2025854932;"sing";8
2025996896;"sing";1
2026245333;"sing";4
2026600243;"sing";1
2027061626;"sing";3
2027274572;"sing";20
2027381045;"sing";5
2027700464;"sing";1
2028055374;"sing";1
2028161847;"sing";3
2028339302;"sing";5
2028374793;"sing";6
2028623230;"sing";1
2028658721;"sing";2
2028729703;"sing";3
2028765194;"sing";1
2028800685;"sing";2
2028836176;"sing";21
2028907158;"sing";1
2029368541;"sing";4
2030007379;"sing";10
2030113852;"sing";2
2031746438;"sing";12
2031781929;"sing";2
2031888402;"sing";1
2032030366;"sing";2
2032740186;"sing";1
2032953132;"sing";1
2033130587;"sing";1
2033414515;"sing";2
2033840407;"sing";8
2033946880;"sing";1
2034195317;"sing";8
2034301790;"sing";3
2034337281;"sing";1
2034834155;"sing";1
2034940628;"sing";22
2035011610;"sing";5
2035863394;"sing";2
2036395759;"sing";1
2036999106;"sing";3
2037424998;"sing";1
2037602453;"sing";7
2037637944;"sing";1
2038205800;"sing";1
2038312273;"sing";1
2038631692;"sing";2
2038809147;"sing";4
2038915620;"sing";4
2039199548;"sing";2
2039518967;"sing";1
2039589949;"sing";2
2039660931;"sing";1
2039944859;"sing";1
2040051332;"sing";1
2040512715;"sing";27
2040725661;"sing";3
2040938607;"sing";1
2041435481;"sing";4
2041577445;"sing";12
2041648427;"sing";2
2042429229;"sing";1
2042606684;"sing";1
2042748648;"sing";1
2043210031;"sing";2
2043245522;"sing";1
2043422977;"sing";16
2043458468;"sing";1
2044168288;"sing";2
2044629671;"sing";17
2044700653;"sing";1
2045091054;"sing";45
2045268509;"sing";1
2045587928;"sing";3
2045907347;"sing";2
2045978329;"sing";2
2046013820;"sing";1
2046262257;"sing";4
2046297748;"sing";14
2046581676;"sing";14
2046688149;"sing";2
2046936586;"sing";1
2046972077;"sing";10
2047114041;"sing";1
2047256005;"sing";1
2047539933;"sing";14
2047681897;"sing";5
2047788370;"sing";8
2047859352;"sing";24
2047894843;"sing";3
2047930334;"sing";9
2048107789;"sing";1
2048249753;"sing";3
2048569172;"sing";2
2048711136;"sing";2
2048746627;"sing";1
2048888591;"sing";2
2048959573;"sing";3
2049030555;"sing";1
2049598411;"sing";5
2049740375;"sing";1
2049775866;"sing";4
2049811357;"sing";4
2049882339;"sing";4
2049988812;"sing";8
2050130776;"sing";1
2050166267;"sing";2
2050237249;"sing";1
2050272740;"sing";1
2050556668;"sing";1
2050947069;"sing";12
2051053542;"sing";1
2051514925;"sing";2
2052118272;"sing";5
2052792601;"sing";2
2053112020;"sing";8
2053289475;"sing";1
2053324966;"sing";2
2053466930;"sing";4
2053573403;"sing";3
2054034786;"sing";2
2054141259;"sing";3
2054318714;"sing";1
2054886570;"sing";1
2054993043;"sing";1
2055099516;"sing";2
2055205989;"sing";1
2055454426;"sing";1
2055560899;"sing";2
2056235228;"sing";2
2056270719;"sing";40
2056377192;"sing";1
2056767593;"sing";2
2056838575;"sing";1
2057193485;"sing";1
2057335449;"sing";1
2057370940;"sing";1
2057654868;"sing";5
2057725850;"sing";17
2057761341;"sing";23
2057974287;"sing";8
2058080760;"sing";4
2058258215;"sing";18
2058329197;"sing";3
2058755089;"sing";5
2058932544;"sing";1
2059109999;"sing";1
2059393927;"sing";1
2059606873;"sing";1
2060174729;"sing";5
2060210220;"sing";2
2060245711;"sing";1
2060458657;"sing";27
2060494148;"sing";2
2060529639;"sing";1
2060991022;"sing";18
2061132986;"sing";1
2061274950;"sing";2
2062162225;"sing";2
2062375171;"sing";3
2062481644;"sing";1
2062623608;"sing";2
2063404410;"sing";31
2063830302;"sing";1
2063865793;"sing";1
2064043248;"sing";1
2064114230;"sing";1
2064185212;"sing";4
2064362667;"sing";3
2064540122;"sing";1
2065604852;"sing";4
2065995253;"sing";2
2066066235;"sing";1
2066137217;"sing";2
2066243690;"sing";10
2066669582;"sing";8
2067343911;"sing";4
2067840785;"sing";1
2067947258;"sing";3
2068231186;"sing";6
2068692569;"sing";1
2068728060;"sing";1
2068870024;"sing";1
2068941006;"sing";1
2069118461;"sing";1
2069792790;"sing";1
2069934754;"sing";1
2070112209;"sing";8
2070147700;"sing";3
2070715556;"sing";1
2071176939;"sing";2
2071212430;"sing";1
2071283412;"sing";3
2071531849;"sing";1
2071673813;"sing";3
2071815777;"sing";10
2072490106;"sing";1
2072915998;"sing";1
2072951489;"sing";2
2073199926;"sing";1
2073661309;"sing";1
2073696800;"sing";3
2073838764;"sing";13
2074442111;"sing";2
2074761530;"sing";11
2074797021;"sing";1
2074974476;"sing";1
2075009967;"sing";1
2075151931;"sing";4
2075187422;"sing";5
2075435859;"sing";72
2075471350;"sing";9
2075506841;"sing";5
2075897242;"sing";1
2075968224;"sing";1
2076039206;"sing";45
2076571571;"sing";14
2076607062;"sing";2
2077991211;"sing";11
2078523576;"sing";2
2078559067;"sing";1
2079055941;"sing";4
2079091432;"sing";9
2079339869;"sing";1
2079659288;"sing";4
2079907725;"sing";1
2080085180;"sing";10
2080546563;"sing";2
2080936964;"sing";10
2080972455;"sing";2
2081007946;"sing";1
2081043437;"sing";1
2081930712;"sing";25
2082001694;"sing";16
2082605041;"sing";4
2082853478;"sing";1
2083243879;"sing";1
2084202136;"sing";2
2084379591;"sing";1
2084592537;"sing";3
2084734501;"sing";20
2084840974;"sing";1
2085018429;"sing";4
2085124902;"sing";4
2085515303;"sing";2
2085586285;"sing";1
2085976686;"sing";2
2086260614;"sing";1
2086331596;"sing";3
2086402578;"sing";2
2086438069;"sing";5
2086580033;"sing";7
2086828470;"sing";13
2086899452;"sing";4
2087076907;"sing";14
2087147889;"sing";2
2087502799;"sing";2
2088106146;"sing";2
2088354583;"sing";27
2088567529;"sing";8
2088638511;"sing";1
2088957930;"sing";2
2089241858;"sing";3
2089561277;"sing";14
2089845205;"sing";1
2089880696;"sing";6
2090129133;"sing";5
2090271097;"sing";2
2090342079;"sing";1
2090874444;"sing";1
2091193863;"sing";17
2091442300;"sing";5
2092081138;"sing";1
2092294084;"sing";1
2092684485;"sing";3
2092826449;"sing";1
2093003904;"sing";7
2093074886;"sing";3
2093323323;"sing";1
2093642742;"sing";1
2093784706;"sing";8
2093997652;"sing";6
2094352562;"sing";1
2095062382;"sing";17
2095204346;"sing";4
2095452783;"sing";2
2095701220;"sing";3
2095772202;"sing";3
2095807693;"sing";19
2095843184;"sing";1
2096233585;"sing";3
2096943405;"sing";19
2097440279;"sing";2
2097759698;"sing";3
2097901662;"sing";4
2098150099;"sing";1
2098185590;"sing";1
2098611482;"sing";2
2098788937;"sing";53
2099356793;"sing";2
2099392284;"sing";2
2099569739;"sing";11
2100137595;"sing";12
2100173086;"sing";1
2100634469;"sing";3
2100918397;"sing";1
2101095852;"sing";4
2101131343;"sing";1
2102231564;"sing";1
2102763929;"sing";3
2102870402;"sing";4
2103083348;"sing";1
2103118839;"sing";3
2103438258;"sing";4
2103757677;"sing";2
2104006114;"sing";2
2104183569;"sing";2
2104432006;"sing";11
2104680443;"sing";118
2104786916;"sing";2
2105532227;"sing";13
2105638700;"sing";1
2105745173;"sing";2
2105851646;"sing";3
2106242047;"sing";4
2106419502;"sing";1
2106916376;"sing";1
2107164813;"sing";1
2107448741;"sing";4
2107555214;"sing";2
2107874633;"sing";1
2108016597;"sing";1
2108087579;"sing";2
2108194052;"sing";4
2108371507;"sing";1
2108548962;"sing";1
2108690926;"sing";2
2108974854;"sing";1
2109187800;"sing";7
2109400746;"sing";3
2109542710;"sing";2
2109578201;"sing";3
2110217039;"sing";1
2110394494;"sing";1
2110713913;"sing";1
2110926859;"sing";1
2110997841;"sing";3
2111246278;"sing";1
2112417481;"sing";1
2112949846;"sing";1
2113553193;"sing";16
2113624175;"sing";4
2113695157;"sing";1
2113801630;"sing";3
2113837121;"sing";2
2113872612;"sing";1
2114156540;"sing";36
2114192031;"sing";1
2114227522;"sing";1
2114582432;"sing";2
2114617923;"sing";2
2115540689;"sing";2
2116108545;"sing";24
2116427964;"sing";2
2116463455;"sing";1
2116995820;"sing";8
2117599167;"sing";1
2117776622;"sing";4
2117847604;"sing";2
2118096041;"sing";4
2118521933;"sing";1
2118557424;"sing";3
2118592915;"sing";3
2119941573;"sing";1
2120083537;"sing";1
2120544920;"sing";3
2120651393;"sing";9
2120970812;"sing";1
2121538668;"sing";3
2121822596;"sing";1
2122780853;"sing";7
2122851835;"sing";3
2122922817;"sing";7
2123100272;"sing";1
2123348709;"sing";3
2123597146;"sing";3
2123916565;"sing";1
2124235984;"sing";1
2124413439;"sing";1
2124874822;"sing";14
2125087768;"sing";73
2125158750;"sing";2
2125300714;"sing";3
2125336205;"sing";2
2125478169;"sing";2
2125868570;"sing";3
2126046025;"sing";11
2126117007;"sing";11
2126187989;"sing";1
2126258971;"sing";1
2126613881;"sing";1
2126649372;"sing";2
2126755845;"sing";1
2126933300;"sing";7
2127110755;"sing";1
2127501156;"sing";2
2127678611;"sing";5
2127749593;"sing";2
2127927048;"sing";14
2128033521;"sing";1
2128104503;"sing";1
2128139994;"sing";1
2128707850;"sing";2
2128814323;"sing";2
2128849814;"sing";17
2128956287;"sing";3
2129133742;"sing";8
2129240215;"sing";1
2129275706;"sing";5
2129595125;"sing";1
2129808071;"sing";2
2129914544;"sing";1
2130056508;"sing";1
2130837310;"sing";39
2130943783;"sing";13
2131085747;"sing";1
2131156729;"sing";1
2131192220;"sing";1
2131263202;"sing";1
2131369675;"sing";1
2131476148;"sing";1
2131760076;"sing";2
2132114986;"sing";4
2132185968;"sing";4
2132505387;"sing";2
2132540878;"sing";2
2132895788;"sing";9
2132931279;"sing";2
2133534626;"sing";1
2133641099;"sing";1
2133925027;"sing";3
2134421901;"sing";1
2134492883;"sing";8
2134705829;"sing";1
2134918775;"sing";7
2135131721;"sing";1
2135415649;"sing";8
2135664086;"sing";2
2135841541;"sing";1
2135877032;"sing";2
2136054487;"sing";3
2136125469;"sing";3
2136196451;"sing";4
2136302924;"sing";2
2137474127;"sing";1
2137509618;"sing";14
2137545109;"sing";1
2137616091;"sing";6
2137687073;"sing";24
2137722564;"sing";8
2138006492;"sing";5
2138219438;"sing";1
2138396893;"sing";2
2138609839;"sing";44
2138645330;"sing";2
2138893767;"sing";1
2138964749;"sing";8
2139000240;"sing";7
2139639078;"sing";1
2139674569;"sing";2
2139745551;"sing";3
2140100461;"sing";2
2140171443;"sing";5
2140384389;"sing";3
2140419880;"sing";1
2140739299;"sing";4
2141023227;"sing";178
2141129700;"sing";1
2141200682;"sing";6
2141413628;"sing";5
2141449119;"sing";1
2141697556;"sing";1
2141910502;"sing";7
2141945993;"sing";5
2142300903;"sing";1
2142371885;"sing";1
2142442867;"sing";3
2142478358;"sing";1
2142691304;"sing";5
2142726795;"sing";7
2142833268;"sing";20
2142868759;"sing";1
2142904250;"sing";1
2143223669;"sing";4
2143330142;"sing";1
2143614070;"sing";1
2143862507;"sing";2
2144359381;"sing";24
2144465854;"sing";4
2144678800;"sing";1
2144891746;"sing";3
2145069201;"sing";1
2145140183;"sing";1
2146062949;"sing";2
2146098440;"sing";4
2146382368;"sing";5
2146701787;"sing";4
2147021206;"sing";2
2147163170;"sing";2
2147305134;"sing";2
2147447102;"sing";7
2147447110;"sing";1
2147447115;"sing";14
2147447116;"sing";4
2147447128;"sing";28
2147447129;"sing";2
2147447130;"sing";5
2147447143;"sing";2
2147447149;"sing";3
2147447152;"sing";1
2147447155;"sing";1
2147447159;"sing";1
2147447162;"sing";13
2147447163;"sing";3
2147447164;"sing";1
2147447165;"sing";25
2147447169;"sing";1
2147447174;"sing";1
2147447183;"sing";5
2147447185;"sing";11
2147447194;"sing";6
2147447197;"sing";2
2147447204;"sing";1
2147447205;"sing";1
2147447207;"sing";1
2147447208;"sing";1
2147447214;"sing";6
2147447227;"sing";1
2147447231;"sing";3
2147447232;"sing";2
2147447241;"sing";1
2147447244;"sing";23
2147447246;"sing";1
2147447265;"sing";1
2147447273;"sing";4
2147447278;"sing";3
2147447283;"sing";2
2147447298;"sing";2
2147447303;"sing";1
2147447304;"sing";1
2147447306;"sing";7
2147447308;"sing";2
2147447312;"sing";1
2147447317;"sing";7
2147447321;"sing";4
2147447323;"sing";1
2147447326;"sing";2
2147447340;"sing";1
2147447349;"sing";2
2147447378;"sing";9
2147447390;"sing";2
2147447392;"sing";1
2147447395;"sing";1
2147447400;"sing";6
2147447406;"sing";10
2147447409;"sing";2
2147447421;"sing";5
2147447424;"sing";2
2147447425;"sing";3
2147447429;"sing";4
2147447430;"sing";1
2147447437;"sing";2
2147447438;"sing";2
2147447442;"sing";17
2147447457;"sing";2
2147447469;"sing";1
2147447473;"sing";1
2147447486;"sing";3
2147447488;"sing";2
2147447492;"sing";14
2147447495;"sing";1
2147447498;"sing";2
2147447505;"sing";5
2147447508;"sing";1
2147447514;"sing";1
2147447529;"sing";1
2147447535;"sing";4
2147447538;"sing";1
2147447549;"sing";3
2147447554;"sing";2
2147447556;"sing";1
2147447561;"sing";2
2147447565;"sing";1
2147447570;"sing";3
2147447574;"sing";1
2147447579;"sing";3
2147447586;"sing";2
2147447591;"sing";1
2147447593;"sing";47
2147447594;"sing";1
2147447599;"sing";1
2147447604;"sing";2
2147447607;"sing";3
2147447612;"sing";2
2147447618;"sing";2
2147447622;"sing";1
2147447632;"sing";1
2147447636;"sing";6
2147447647;"sing";1
2147447670;"sing";2
2147447672;"sing";1
2147447676;"sing";1
2147447681;"sing";3
2147447683;"sing";8
2147447686;"sing";9
2147447687;"sing";2
2147447692;"sing";1
2147447693;"sing";7
2147447696;"sing";1
2147447697;"sing";1
2147447699;"sing";3
2147447700;"sing";3
2147447701;"sing";3
2147447705;"sing";2
2147447709;"sing";1
2147447713;"sing";1
2147447723;"sing";1
2147447725;"sing";1
2147447726;"sing";2
2147447733;"sing";3
2147447743;"sing";6
2147447754;"sing";2
2147447757;"sing";1
2147447767;"sing";1
2147447769;"sing";1
2147447770;"sing";5
2147447773;"sing";1
2147447789;"sing";3
2147447793;"sing";6
2147447801;"sing";2
2147447807;"sing";22
2147447811;"sing";1
2147447826;"sing";1
2147447828;"sing";2
2147447833;"sing";1
2147447843;"sing";5
2147447863;"sing";15
2147447865;"sing";7
2147447877;"sing";3
2147447883;"sing";1
2147447889;"sing";4
2147447903;"sing";15
2147447904;"sing";10
2147447910;"sing";5
2147447915;"sing";3
2147447917;"sing";2
2147447918;"sing";1
2147447919;"sing";2
2147447923;"sing";1
2147447931;"sing";2
2147447934;"sing";3
2147447941;"sing";3
2147447949;"sing";1
2147447951;"sing";36
2147447957;"sing";3
2147447971;"sing";3
2147447975;"sing";1
2147447979;"sing";1
2147447983;"sing";2
2147447984;"sing";1
2147447985;"sing";1
2147447992;"sing";1
2147448003;"sing";4
2147448007;"sing";8
2147448008;"sing";4
2147448013;"sing";2
2147448017;"sing";2
2147448023;"sing";2
2147448027;"sing";1
2147448029;"sing";14
2147448031;"sing";10
2147448033;"sing";15
2147448045;"sing";10
2147448046;"sing";1
2147448064;"sing";1
2147448067;"sing";1
2147448069;"sing";4
2147448071;"sing";2
2147448076;"sing";1
2147448083;"sing";1
2147448084;"sing";5
2147448085;"sing";1
2147448096;"sing";1
2147448097;"sing";1
2147448104;"sing";3
2147448111;"sing";1
2147448115;"sing";19
2147448118;"sing";2
2147448134;"sing";1
2147448143;"sing";5
2147448181;"sing";1
2147448182;"sing";3
2147448183;"sing";1
2147448186;"sing";4
2147448190;"sing";1
2147448194;"sing";1
2147448199;"sing";5
